text,category
"화장실에 세면대 비누와 두루마리 휴지가 항상 비어 있다고 아이가 매번 불평을 합니다. 용변을 보고 휴지가 없어 난감해하는 아이들이 한둘이 아니며, 손을 대충 물로만 씻고 나오니 감기나 전염병 예방도 걱정됩니다. 비품 관리하시는 분께 각별히 신경 써달라고 전해주시고, 각 층 화장실에 일일 점검표를 부착하여 소모품이 제때 보충될 수 있도록 조치해 주세요.",시설_환경
운동장 조회대 옆 관람석 스탠드에 설치된 차광막 천막이 낡아서 비바람에 찢어진 채로 위태롭게 펄럭이고 있습니다. 철제 프레임도 녹이 슬어 있어 강풍이라도 불면 천막이나 지지대가 무너져 밑에서 쉬던 아이들이 크게 다칠 것 같아 조마조마합니다. 미관상으로도 흉물스러우니 낡은 천막을 철거하고 튼튼한 폴리카보네이트 재질의 지붕으로 새로 시공해 주십시오.,시설_환경
"선생님들 출퇴근 차량이 드나드는 정문 주차장 진입로와 아이들의 도보 통학로가 명확히 분리되어 있지 않아 매일 아침 등굣길이 아수라장입니다. 갑자기 튀어나오는 차량 때문에 아이들이 깜짝 놀라 멈칫하는 아찔한 순간을 여러 번 목격했습니다. 안전봉을 세워 보행자 전용 통로를 확실하게 분리해 주시고, 등하교 시간대에는 교문 앞 차량 출입을 통제해 주십시오.",시설_환경
"다리를 다쳐 깁스를 한 저희 아이가 엘리베이터를 타려고 했더니, 선생님 전용이라며 교장 선생님께서 호통을 치며 내리라고 하셨다더군요. 결국 목발을 짚고 4층까지 계단을 올랐다고 합니다. 몸이 불편한 학생이나 무거운 짐을 든 학생들은 자유롭게 엘리베이터를 이용할 수 있도록 허용하는 것이 마땅한 교육 기관의 도리 아닌가요? 규정을 즉각 시정해 주십시오.",시설_환경
각 교실에 설치된 안내 방송용 스피커의 음질이 너무 불량하여 치직거리는 잡음만 크게 들리고 교장 선생님 훈화 말씀이나 중요 공지사항이 하나도 전달되지 않습니다. 화재나 지진 같은 비상 상황 발생 시 대피 방송을 제대로 듣지 못해 대형 참사로 이어질까 봐 덜컥 겁이 납니다. 방송실 앰프와 각 반 스피커 회선을 전면 교체하는 공사를 시급히 진행해 주세요.,시설_환경
"운동장에 잡초가 너무 무성하게 자라 있어 아이들이 축구를 하거나 달리기 수행평가를 할 때 발이 걸려 넘어지는 사고가 잦습니다. 모래 반, 풀 반이라 여기가 학교 운동장인지 버려진 공터인지 헷갈릴 정도입니다. 방과 후나 주말을 이용하여 제초 작업을 대대적으로 실시해 주시고, 정기적인 운동장 표면 평탄화 작업을 통해 아이들이 맘껏 뛸 수 있게 해 주세요.",시설_환경
"학교 건물 뒤편 주택가와 맞닿은 붉은 벽돌 담장이 한쪽으로 심하게 기울어져 있어 붕괴 위험이 높아 보입니다. 균열 사이로 시멘트 가루가 떨어지기도 하는데 며칠 전 내린 폭우 탓에 지반이 더 약해진 것은 아닌지 심히 우려스럽습니다. 전문가의 안전 진단을 긴급히 받아보시고, 필요하다면 옹벽 구조를 덧대거나 무너뜨리고 새로 튼튼한 담장을 쌓아 올려 주십시오.",시설_환경
"현관 입구에 있는 실내화 주머니 보관함 개수가 학생 수보다 현저히 적어서, 아이들이 그냥 바닥에 실내화 주머니를 널브러뜨리고 교실로 올라갑니다. 비 오는 날이면 신발장에 진흙이 범벅되어 현관이 엉망진창이고 냄새도 심합니다. 여유 있는 공간에 수납장을 넉넉히 추가 설치해 주시고 반별로 구역을 지정하여 아이들이 깔끔하게 정리하는 습관을 들이도록 지도해 주세요.",시설_환경
"3학년 1반 교실 창가 쪽 형광등 2개가 며칠째 계속 깜빡거리고 빛이 파르르 떨리는데도 수리가 안 되고 있습니다. 깜빡거리는 불빛 아래서 책을 보면 눈이 금방 시려 시력이 나빠질 뿐만 아니라, 집중력도 크게 떨어집니다. 행정실에 형광등 교체 신청을 여러 번 했다고 하던데 처리가 너무 늦네요. 내일 아침 아이들 등교 전까지 반드시 새 램프로 교체해 주시길 바랍니다.",시설_환경
"체육관 내에 위치한 체육 교구 창고의 환기구가 고장 나 먼지와 곰팡이 냄새가 지독합니다. 뜀틀 매트나 공에서 퀴퀴한 냄새가 배어 나와 만지기조차 싫다고 아이들이 투덜거립니다. 비염이나 천식이 있는 아이들에게는 치명적인 환경입니다. 고장 난 환풍기를 대용량으로 수리해 주시고, 주기적으로 체육 창고 문을 열어 맞바람이 치도록 환기 관리에 신경 써 주셨으면 합니다.",시설_환경
급식 먹고 양치를 하려 해도 세면대 수도꼭지가 층마다 5개뿐이라 아이들이 길게 줄을 서다 결국 점심시간이 끝나버려 양치를 포기하는 일이 다반사입니다. 코로나 이후 개인위생 관리가 더욱 중요해진 시점입니다. 복도 자투리 공간이나 화장실 앞쪽에 다인용 양치 전용 수도 시설을 추가로 확충하여 아이들이 식후 양치질을 거르지 않도록 적극적인 지원을 부탁드립니다.,시설_환경
"탈의실 공간이 너무 비좁아 30명이 넘는 아이들이 한꺼번에 옷을 갈아입다 보면 팔꿈치로 서로 치고 부딪히는 등 큰 혼잡이 빚어집니다. 게다가 창문에 블라인드나 가림막 커튼조차 없어서 밖에서 안이 훤히 들여다보일까 봐 조마조마하다고 하네요. 빈 교실이나 유휴 공간을 활용하여 탈의실을 좀 더 넓은 곳으로 옮겨 주시고, 창문에는 반드시 불투명 시트지나 커튼을 달아주세요.",시설_환경
학교 교문 위에 설치된 미세먼지 신호등 알리미 전광판이 한 달째 전원이 꺼져 있는 상태로 방치되어 있습니다. 요즘 황사와 미세먼지가 극성이라 아침마다 전광판 수치를 보고 마스크 착용 여부나 야외 활동 가능 여부를 판단하는데 기계가 먹통이니 여간 답답한 게 아닙니까? 단순히 플러그가 빠진 것인지 기계 결함인지 확인하여 조속히 정상 가동시켜 주시기를 바랍니다.,시설_환경
"급식실 의자 여러 개의 등받이가 깨져 있거나 다리 고무 패킹이 빠져 앉을 때마다 끼익거리는 소음이 나고 까닥거립니다. 아이가 앉았다가 뒤로 넘어갈 뻔한 아찔한 순간도 있었다고 하더군요. 성장기 아이들의 척추 건강과 안전을 위협하는 파손된 식당 의자들을 전수 검사하여 당장 폐기해 주시고, 튼튼하고 안전한 새 의자로 신속하게 교체해 주실 것을 강력히 촉구합니다.",시설_환경
"2층 남자 화장실 제일 안쪽 양변기가 일주일이 멀다 하고 상습적으로 막힙니다. 오물이 역류하여 바닥에 흘러넘친 적도 있다는데, 그럴 때마다 악취가 복도까지 퍼져 아이들이 화장실 가기를 꺼려 합니다. 단순히 뚫기만 해서는 해결될 문제가 아닌 것 같으니 배관 내부에 나무뿌리나 큰 이물질이 막혀 있는 건 아닌지 내시경 카메라 등을 동원하여 근본적인 배관 공사를 해주세요.",시설_환경
"학교 앞 스쿨존 교문 진입로에 있는 과속 방지턱의 높이가 너무 낮고 페인트가 다 지워져 있어, 오토바이나 배달 차량들이 속도를 전혀 줄이지 않고 쌩쌩 달립니다. 정문에서 튀어나오는 아이들과 부딪힐 뻔한 사고를 목격한 학부모들이 한둘이 아니습니다. 지자체 교통과와 협력하여 과속 방지턱을 규격에 맞게 더 높게 재설치하고, 눈에 확 띄도록 노란색 도색 작업을 다시 해주세요.",시설_환경
"컴퓨터실 PC가 도입된 지 10년이 다 되어가는 구형 모델이라 부팅하는 데만 10분이 넘게 걸리고, 코딩 프로그램 하나 돌리려 해도 버벅거려 멈춰버리기 일쑤라고 합니다. 4차 산업혁명 시대에 소프트웨어 교육을 강조하면서 정작 하드웨어 인프라가 이렇게 열악해서야 어떻게 제대로 된 IT 교육이 이루어지겠습니까? 최신 사양의 컴퓨터로 전면 교체할 예산 편성을 요구합니다.",시설_환경
저희 아이 반 교실이 복도 계단 바로 앞이라 지나가는 다른 반 아이들이 창문 너머로 계속 쳐다보고 장난을 쳐서 수업 분위기가 몹시 산만해진다고 합니다. 아이들이 집중력을 잃고 덩달아 창밖을 쳐다보게 된다고 하네요. 학습권 보장을 위해 복도 쪽 창문 하단 절반 정도에는 밖에서 안이 보이지 않도록 불투명 안개 시트지를 꼼꼼하게 부착해 주시기를 정중하게 건의드리는 바입니다.,시설_환경
