text,category,urgency,department
교실 에어컨 가동 기준이 너무 엄격하여 여름철 실내 온도가 28도에 육박하는데도 행정실에서 중앙제어로 꺼버려 아이들이 만성 피로와 두통 속에 수업 이해 부족을 겪습니다,시설/환경,보통,시설관리
남학생 화장실의 소변기 칸막이가 설치되어 있지 않아 학생들이 프라이버시 침해를 느끼고 수치심 때문에 화장실 이용을 기피하며 참는 고통을 방치 속에 겪고 있습니다,시설/환경,보통,시설관리
학교 운동장의 스탠드가 낙후되어 시멘트가 깨지고 철근이 튀어나와 있어 학생들이 체육 시간이나 쉬는 시간에 앉아 놀다가 옷이 찢어지거나 다치는 낙상 위험이 상존합니다,시설/환경,높음,시설관리
"교실 내 형광등 중 여러 개가 수주일째 깜빡거리고 있으나 행정실의 시설 보수 지연으로 인해 학생들이 시력 저하와 집중력 저하, 눈의 피로를 가득 호소하고 있습니다",시설/환경,보통,시설관리
학교 도서관의 책상과 의자가 너무 낡아 삐걱거리는 소음이 심각하여 공부하려는 학생들이 집중력 저하와 스트레스를 겪고 있으나 가구 교체는 소통 부족으로 미뤄집니다,시설/환경,보통,시설관리
미세먼지가 심한 날 교실 내 공기청정기 필터 교체가 제때 이루어지지 않아 기계를 틀어도 퀴퀴한 냄새가 나며 아이들이 기침과 목 통증 등 열악한 대기 환경에 노출됩니다,시설/환경,보통,시설관리
학교 음악실의 방음 시설이 부실하여 옆 교실에서 진행되는 일반 수업에 악기 소리가 그대로 흘러 들어와 교사와 학생 모두 수업 진도와 진학 지도에 방해를 받습니다,시설/환경,보통,시설관리
겨울철 교실 난방 온도가 너무 낮게 설정되어 실내에서도 패딩을 입고 수업을 들어야 할 정도로 열악한 환경이며 이로 인해 아이들이 단체로 감기에 걸려 방치되고 있습니다,시설/환경,보통,시설관리
체육관 바닥의 왁스 칠이 오래되어 먼지가 가득 날리고 미끄러워 학생들이 체육 활동 중 미끄러져 발목을 삐는 등 낙상 안전사고 위험이 높은 상태로 방치되어 있습니다,시설/환경,높음,시설관리
"과학실의 환기 시설(후드)이 고장 난 상태로 방치되어 화학 약품 실험 수업 시 유독 가스가 교실 내부로 퍼져 학생들이 메스꺼움과 정서적 공포, 불안을 토로합니다",시설/환경,보통,시설관리
학교 건물 뒤편의 보도블록이 군데군데 가라앉고 깨져 있어 학생들이 하교 시 발을 헛디뎌 넘어질 뻔한 아찔한 순간들이 빈번함에도 경고판 부족 상태가 지속됩니다,시설/환경,보통,시설관리
교실 창문의 방충망이 찢어진 채 방치되어 여름철 수업 시간에 모기와 나방 등 해충들이 무분별하게 침입하여 아이들이 가려움증과 집중력 저하를 호소하며,시설/환경,낮음,시설관리
장애 학생들을 위한 교내 경사로나 엘리베이터 접근로가 화물이나 쓰레기 수거함으로 막혀 있어 이동권 침해와 환경 오염 위험이 가득함에도 교사들은 이를 방관합니다,시설/환경,높음,시설관리
컴퓨터실의 의자 높낮이 조절 장치가 대부분 고장 나 체형에 맞지 않는 자세로 수업을 듣느라 아이들이 척추 통증과 만성 피로를 호소하며 시설 개선을 원합니다,시설/환경,보통,시설관리
학교 옥외 가로등 시설의 절반이 꺼져 있어 방과 후 야간 자율학습을 마치고 귀가하는 학생들이 어두컴컴한 사각지대에서 범죄 및 낙상 위험에 노출되어 무서워합니다,시설/환경,높음,시설관리
남녀공학 학교임에도 불구하고 층별로 여학생 화장실 수가 너무 부족하여 쉬는 시간마다 긴 줄을 서느라 다음 수업 시간에 지각을 하거나 방치되는 상황이 속출합니다,시설/환경,보통,시설관리
교실 문손잡이가 헐거워져 수시로 빠지거나 안에서 잠겨 학생들이 갇히는 아찔한 안전사고 위험이 발생했음에도 임시방편 조치만 한 채 문 보수를 미루고 있습니다,시설/환경,높음,시설관리
급식실 식당의 테이블과 의자 간격이 너무 좁아 학생들이 식판을 들고 이동할 때 뒷사람과 부딪혀 음식을 쏟거나 화상을 입을 위험 환경이 상존하고 있습니다,시설/환경,높음,시설관리
학교 탈의실 내부 벽면에 곰팡이가 가득 피어 있어 퀴퀴한 냄새와 위생 안전사고 위험이 심각함에도 예산 부족이라는 이유로 도배 시설 보수를 방치하고 있습니다,시설/환경,높음,시설관리
교실 내 사물함이 너무 낡아 문이 제대로 닫히지 않거나 날카로운 모서리가 드러나 있어 학생들이 지나가다 긁혀 상처를 입는 환경인데도 교체 안내가 부족합니다,시설/환경,낮음,시설관리
미술실의 세면대 배수관이 막혀 물이 역류하고 악취가 진동하는데도 수주일째 방치되어 학생들이 붓을 빨거나 손을 씻을 수 없는 열악한 위생 환경에 놓여 있습니다,시설/환경,보통,시설관리
학교 건물 외벽의 타일 일부가 균열이 생겨 떨어져 나가는 끔찍한 붕괴 위험이 보임에도 출입 통제선 시설이나 안전 펜스 설치 없이 학생들의 통행을 방치하고 있습니다,시설/환경,높음,시설관리
학급 교실의 블라인드가 고장 나 서향 빛이 그대로 들어오는 오후 시간에 학생들이 눈부심과 모니터 반사로 인해 교실 수업 화면이 안 보여 수업 이해 부족을 겪습니다,시설/환경,보통,시설관리
수영장 시설이 있는 학교임에도 수질 관리가 부실하여 소독약 냄새가 너무 심하고 아이들이 수업 후 피부 발진과 안구 건조증 등 신체 건강 위험을 호소합니다,시설/환경,높음,시설관리
학교 매점 주변에 쓰레기통 시설 분리수거함이 부족하여 학생들이 버린 플라스틱과 음식물 쓰레기가 방치되어 벌레가 꼬이고 악취가 진동하는 환경 오염이 심각합니다,시설/환경,보통,시설관리
영어 교과 교실의 난방 배관에서 물이 새어 바닥이 흥건함에도 양동이 하나만 받쳐놓은 채 수업을 진행하여 학생들이 미끄러질 뻔한 안전사고 위험이 가득합니다,시설/환경,높음,시설관리
교내 분수대 시설이 가동되지 않고 고인 물이 썩어가면서 모기 유충의 서식지가 되어 학교 전체에 모기가 창궐하는데도 배수 조치 없이 방치하고 있어 화가 납니다,시설/환경,보통,시설관리
가정실 실습용 가스레인지 노즐이 노후화되어 가스 냄새가 미세하게 새어 나오는데도 시설 점검 없이 수업을 강행하여 화재 및 가스 중독 위험에 아이들이 노출됩니다,시설/환경,높음,시설관리
학교 운동장 주변 배수구가 낙엽과 쓰레기로 막혀 있어 집중호우 시 운동장이 거대한 저수지처럼 침수되어 학생들의 등하교 통학로 안전이 완전히 무너집니다,시설/환경,높음,시설관리
교실 내 벽면 페인트가 노후화되어 가루처럼 흩날리며 아이들의 책상과 옷에 쌓이고 호흡기 질환 건강 위험을 유발하는데도 환경 정비 조치가 없어 실망스럽습니다,시설/환경,높음,시설관리
"방송실 장비 오작동으로 인해 아침 조례 방송 시 귀가 찢어질 듯한 하울링 소음이 상습적으로 발생하여 학생들이 귀 통증과 정서적 걱정, 불안을 겪고 있습니다",시설/환경,보통,시설관리
학교 정문 진입로의 아스팔트가 파여 있어 비가 오는 날 주행하는 차량이 물을 튀겨 학생들이 옷을 버리거나 등굣길 교통 안전사고 위험을 마주하고 있습니다,시설/환경,높음,시설관리
체육관 무대 장치 조명이 너무 뜨겁고 와이어 고정이 부실하여 낙하 붕괴 위험이 가득한데도 학교 축제 행사를 강행하려 하니 안전 불감증에 분노가 치밀어 오릅니다,시설/환경,높음,시설관리
학생용 책걸상의 상판이 파이고 가시가 돋아나 있어 학생들이 필기를 할 때 종이가 찢어지거나 손에 가시가 박히는 등 교실 수업 환경이 너무 열악하여 슬픕니다,시설/환경,보통,시설관리
보건실의 침대 침구류가 제때 세탁되지 않아 얼룩이 가득하고 불결하여 아픈 아이가 안정을 취하러 갔다가 오히려 피부병을 얻어올까 봐 걱정이 가득한 상태입니다,시설/환경,보통,시설관리
학교 후문 진입로 통학로 계단에 안전 난간(핸드레일)이 설치되어 있지 않아 경사가 가파른 길을 비나 눈이 올 때 아이들이 넘어질 위험 속에 위태롭게 걸어 다닙니다,시설/환경,높음,시설관리
시청각실의 접이식 의자 스프링이 고장 나 앉을 때마다 쾅 하는 소음과 함께 아래로 가라앉아 학생들이 척추 충격과 수업 집중력 저하를 호소하고 있습니다,시설/환경,보통,시설관리
교내 탈의실 공간에 거울이나 옷걸이 시설이 전혀 구비되어 있지 않아 학생들이 가방을 바닥에 던져두고 좁은 공간에서 엉켜 옷을 갈아입는 불편을 겪습니다,시설/환경,보통,시설관리
학교 옥상 방수 시설 누수로 인해 4층 교실 천장에서 비가 오는 날마다 물이 떨어져 교실 구석에 빗물받이 통을 두고 수업을 듣는 원시적인 환경이 방치됩니다,시설/환경,보통,시설관리
"기숙사 샤워실의 온수 공급 시스템이 불안정하여 샤워 도중 갑자기 찬물이 나와 아이들이 심장 마비 놀람과 정서적 공포, 감기 건강 위험을 단체로 겪고 있습니다",시설/환경,높음,시설관리
학급 교실의 뒷문 힌지가 고장 나 문을 닫을 때마다 거대한 굉음이 발생하여 학생들의 정서적 안정을 해치고 조용히 공부하려는 분위기를 방해하고 있습니다,시설/환경,보통,시설관리
학교 야외 쉼터 벤치가 나무 재질인데 썩고 갈라져 파편이 튀어 학생들이 앉아 쉬다가 다칠 자상 위험이 높으나 교체나 도색 생활지도 조치 없이 방치됩니다,시설/환경,높음,시설관리
매점 내부 조리 시설 주변의 후드 가 기름때로 찌들어 있어 화재 발생 시 대형 화재 안전사고 위험으로 번질 우려가 가득함에도 위생 점검 시설 관리가 부실합니다,시설/환경,높음,시설관리
컴퓨터실 인터넷 회선 속도가 너무 느려 실습 파일을 다운로드하는 데 수십 분이 소요되어 교육과정 진도 문제를 유발하는 열악한 IT 인프라 환경입니다,시설/환경,보통,시설관리
교실 내 시계가 배터리가 방전되어 며칠째 멈춰 있으나 교체해 주지 않아 학생들이 지필고사 모의훈련을 할 때 시간 관리 연습 부족 불이익을 겪고 있습니다,시설/환경,보통,시설관리
학교 급수대 정수기 필터 교환 주기가 지났음에도 안내 부족 상태로 방치되어 물에서 쇠 냄새가 나 아이들이 위생 안전에 대한 걱정과 불안으로 물을 못 마십니다,시설/환경,높음,시설관리
체육관 창문 손잡이가 너무 높은 곳에 위치해 있으나 개폐용 장대가 없어 환기가 전혀 되지 않아 실내 체육 수업 시 먼지 구덩이 환경에서 아이들이 뜁니다,시설/환경,보통,시설관리
학교 주변 담장이 노후화되어 균열이 가고 한쪽으로 기울어져 있어 하교 시간 학생들이 지나갈 때 무너질 대형 붕괴 위험이 도사리는데도 안전진단이 없습니다,시설/환경,높음,시설관리
교실 내 스피커 음질이 찢어지는 소리가 나서 영어 듣기 평가 연습을 할 때 발음이 왜곡되어 들려 학생들이 시험 준비 부족과 수업 이해 부족을 호소합니다,시설/환경,보통,시설관리
기숙사 방마다 방음이 전혀 되지 않아 옆방의 숨소리까지 들릴 정도여서 학생들이 야간 자율학습 후 휴식을 취할 때 사생활 침해와 극심한 수면 부족 스트레스를 겪습니다,시설/환경,보통,시설관리
수업 시간 동안 교사 혼자서 교재 내용을 그대로 읽기만 하는 주입식 수업이 반복되어 학생들이 수업 이해 부족을 겪고 있으며 과제 부담만 가중되고 있습니다. 아이는 수업이 너무 지루해서 학습 의욕이 크게 떨어졌다고 말합니다,수업/학습 문제,보통,교무부
선택과목 분반 수업에서 특정 반만 진도가 너무 빠르게 나가거나 반대로 너무 늦어져 학급 간 진도 불일치 문제가 심각합니다. 정기고사 시험 범위를 맞추기 급급해 막판에 날림 수업을 하니 아이가 걱정과 불안을 호소합니다,수업/학습 문제,보통,교무부
수행평가 채점 기준이 사전에 명확하게 공지되지 않아 학생들이 과제를 준비할 때 큰 혼란을 겪고 있습니다. 안내 부족으로 인해 감점을 당한 아이는 억울함에 눈물을 흘렸고 학부모 입장에서도 납득하기 어렵습니다,수업/학습 문제,보통,교무부
영어 회화 수업이 원어민 교사의 일방적인 토크쇼처럼 진행되어 기초가 부족한 학생들은 전혀 알아듣지 못하고 방치되고 있습니다. 소통 부족으로 인해 아이는 영어 시간에 소외감을 느끼고 가슴이 답답하다고 합니다,수업/학습 문제,보통,교무부
수학 보충수업이 상위권 학생들의 진도에만 맞춰 진행되다 보니 중하위권 아이들은 수업 이해 부족으로 학습을 포기하는 상황이 발생하고 있습니다. 아이는 자신이 무능하게 느껴진다며 만성 피로와 스트레스를 호소합니다,수업/학습 문제,보통,교무부
조별 과제(프로젝트 수업) 비중이 지나치게 높아 일부 무임승차 학생들 때문에 성실한 학생들이 독박 과제 부담을 떠안고 있습니다. 이로 인한 학생 간 갈등을 교사가 중재하지 않고 방치하여 아이가 큰 정서적 스트레스를 받습니다,수업/학습 문제,보통,교무부
음악 실기 수업에서 악기 연주법을 제대로 가르쳐주지 않고 무조건 연습해 오라고만 하여 가정에서 사교육을 받아야 하는 대필 및 추가 비용 부담이 발생하고 있습니다. 학교 수업의 질에 매우 실망스럽습니다,수업/학습 문제,보통,교무부
온라인 학습 플랫폼을 활용한 과제 제출 시스템이 자주 먹통이 되는데도 교사는 무조건 학생의 부주의로 치부하며 미제출 처리를 하여 아이가 극심한 걱정과 불안 속에서 눈물을 쏟았습니다,수업/학습 문제,보통,교무부
과학 실험 수업이 기자재 부족을 이유로 매번 교사의 시연 동영상 시청으로 대체되어 학생들이 실습 기회를 박탈당하고 있습니다. 보여주기식 수업에 아이는 학습 의욕이 크게 떨어졌다고 토로합니다,수업/학습 문제,보통,교무부
질문이 자유로운 분위기라고 홍보해 놓고 정작 수업 시간에 질문을 하면 진도를 나가야 한다며 면박을 주는 교사의 고압적인 응대 태도 때문에 아이가 수치심을 느끼고 질문하기를 무서워하게 되었습니다,수업/학습 문제,보통,교무부
한문이나 기술가정 등 부교과 수업에서 매시간 자습만 주고 교사는 개인 업무를 보는 일이 반복되어 교육과정이 파행 운영되고 있습니다. 학생들의 학습권이 철저히 방치되는 상황에 분노가 치밀어 오릅니다,수업/학습 문제,보통,교무부
학기말 지필고사가 끝난 후 방학 전까지 수 주 동안 아무런 학습 프로그램 없이 하루 종일 영화만 틀어주며 시간을 때우고 있어 학교가 보육 시설로 전락했다는 실망감이 큽니다,수업/학습 문제,보통,교무부
진로 진학 상담이 형식적인 적성검사 결과지 배부로만 끝나고 학생 개인의 성향이나 내신 성적에 맞는 구체적인 가이드라인 안내 부족 상태가 지속되어 학부모 입장에서 답답합니다,수업/학습 문제,보통,교무부
국어 수업 중 교사의 발음이 너무 흐릿하고 목소리가 작아 뒷자리에 앉은 학생들은 수업 내용을 전혀 들을 수 없는 환경이 방치되고 있습니다. 아이는 수업 이해 부족으로 학업 스트레스를 겪고 있습니다,수업/학습 문제,보통,교무부
수행평가 결과에 대한 피드백이 전혀 이루어지지 않아 학생들이 왜 감점을 당했는지 알 수 없어 소통 부족을 겪고 있습니다. 다음 과제를 보완할 기준이 없어 아이가 가슴 답답해합니다,수업/학습 문제,보통,교무부
체육 이론 수업을 교실에서 진행할 때 단순히 교과서 받아쓰기만 시키는 등 교수 학습 방법이 너무 낙후되어 학생들의 수업 참여도와 학습 의욕이 저하되고 있습니다,수업/학습 문제,보통,교무부
사회 수행평가로 지나치게 방대한 분량의 보고서 작성을 요구하여 고등학생 수준을 넘어선 과제 부담을 주고 있습니다. 밤새 자료를 찾느라 아이가 만성 피로에 시달리고 있습니다,수업/학습 문제,보통,교무부
역사 수업에서 특정 정치적 견해나 편향된 시각을 학생들에게 주입하려는 교사의 독선적인 태도 때문에 아이가 교실에서 심리적 불편함과 정서적 학대 느낌을 받고 있습니다,수업/학습 문제,보통,교무부
미술 수업 시간마다 비싼 준비물을 갑자기 내일 당장 가져오라고 공지하여 워킹맘인 학부모에게 극심한 양육 일상 부담과 스트레스를 유발하고 있습니다. 안내 부족 시스템이 원망스럽습니다,수업/학습 문제,보통,교무부
컴퓨터실 장비가 너무 노후화되어 코딩 실습 프로그램이 제대로 구동되지 않아 학생들이 실습 시간의 절반을 대기하는 데 허비하고 있습니다. 교육 인프라 부실에 매우 실망스럽습니다,수업/학습 문제,보통,교무부
제2외국어 수업이 원어민 대화 위주가 아닌 단순 문법 암기식으로만 진행되어 실생활 활용도가 전혀 없는 죽은 교육이 반복되고 있습니다. 아이는 흥미를 잃고 학업 의욕 저하를 겪고 있습니다,수업/학습 문제,보통,교무부
정기고사 시험 문제에서 출제 오류가 발생했음에도 학교 측은 소통 부족 창구로 일관하며 복수 정답을 인정하지 않아 성실하게 공부한 아이가 깊은 좌절감과 억울함의 눈물을 흘렸습니다,수업/학습 문제,보통,교무부
자율학습 시간에 면학 분위기 조성이 전혀 되지 않고 일부 학생들의 잡담과 소란이 방치되어 조용히 공부하려는 아이가 집중력 저하와 학업 불안을 호소하고 있습니다,수업/학습 문제,보통,교무부
"수업 중 멀티미디어 자료(빔프로젝터, 스피커)가 수시로 고장 나 흐름이 끊기는데도 학교는 시설 보수를 미루고 있어 교사와 학생 모두 소통 부족과 수업 진도 지연의 피해를 보고 있습니다",수업/학습 문제,보통,교무부
기초 학력이 부족한 학생들을 위한 별도의 다정다감한 지도나 보충 프로그램이 없어 한 번 진도를 놓친 아이가 교실에서 투명인간처럼 방치되어 학교 가기를 무서워합니다,수업/학습 문제,보통,교무부
"교과서 외 부교재를 무분별하게 많이 지정하여 구입 비용 부담은 물론이고, 정작 수업 시간에는 다 다루지도 않아 책 가방 무게만 무겁고 과제 부담만 늘어나는 모순이 발생하고 있습니다",수업/학습 문제,보통,교무부
동아리 활동 시간이 단순 자습 시간으로 변질되어 학생들이 진로 포트폴리오를 쌓을 기회가 박탈되고 있습니다. 안내 부족과 운영 부실에 학부모 입장에서 납득하기 어렵습니다,수업/학습 문제,보통,교무부
수업 시간 중 교사가 특정 우수 학생들의 대답만 듣고 진도를 빠르게 넘겨버려 다수의 평범한 아이들은 수업 이해 부족 상태로 소외감을 느끼며 앉아 있는 열악한 환경입니다,수업/학습 문제,보통,교무부
학교에서 주관하는 논술 경시대회의 심사 기준이 불명확하고 수상자 명단만 덜렁 공지하여 과정의 투명성이 결여되어 있습니다. 아이는 노력에 대한 배신감을 느끼고 우울해합니다,수업/학습 문제,보통,교무부
독서 토론 수업에서 교사가 학생들의 자유로운 의견을 존중하지 않고 자신의 정답만 강요하는 고압적인 응대 태도를 보여 아이가 정서적 상처를 입고 입을 닫아버렸습니다,수업/학습 문제,보통,교무부
수학 지필고사 문항 수가 제한 시간에 비해 지나치게 많아 계산 능력이 뛰어난 소수를 제외하고는 문제를 다 읽지도 못하는 사태가 벌어져 학습 의욕 저하를 유발하고 있습니다,수업/학습 문제,보통,교무부
방과 후 학교 강좌가 선호도가 낮은 과목 위주로만 개설되어 학생들이 억지로 인원 채우기식으로 수강하게 만들어 시간 낭비와 비용 부담을 초래하고 있습니다,수업/학습 문제,보통,교무부
교과 교실제 수업으로 이동할 때 쉬는 시간 10분이 너무 부족하여 아이들이 헐떡이며 교실에 들어가느라 다음 수업 시작 직후 집중력 저하와 만성 피로를 호소합니다,수업/학습 문제,보통,교무부
"수업 시간에 교사가 개인적인 사담이나 군대 이야기, 주식 이야기 등으로 시간의 절반 이상을 허비하여 정작 중요한 교과 진도는 자습으로 때우는 무책임한 처사가 반복됩니다",수업/학습 문제,보통,교무부
지리 수업 중 지도나 시각 자료 없이 칠판 가득 텍스트만 판서하는 판서 위주 수업 때문에 아이가 거부감을 느끼고 학업 진도를 따라가는 데 큰 어려움을 겪고 있습니다,수업/학습 문제,보통,교무부
융합 인재 교육(STEAM) 프로그램이라고 대대적으로 홍보했으나 실제로는 단순 만들기 수준의 유치한 활동에 그쳐 학생들의 기대에 미치지 못하고 시간만 낭비했다는 실망이 큽니다,수업/학습 문제,보통,교무부
수행평가 제출 기한이 여러 과목이 같은 날로 겹치도록 일정이 짜여 있어 학생들이 일주일 내내 밤을 새우며 정서적 학대 수준의 정신적 고통과 과제 부담을 겪고 있습니다,수업/학습 문제,보통,교무부
보건 수업이나 안전 교육이 형식적인 유인물 읽기로 대체되어 학생들이 실제 위급 상황 시 대처법을 전혀 배우지 못하는 안내 부족 상태가 지속되고 있어 불안합니다,수업/학습 문제,높음,교무부
한 학기 동안 배워야 할 교과서 분량에 비해 수업 시수가 너무 적어 교사가 진도를 번개처럼 나가느라 학생들이 복습할 엄두도 못 내고 수업 이해 부족에 시달립니다,수업/학습 문제,보통,교무부
수업 시간 중 스마트 패드를 활용한 학습을 할 때 일부 학생들이 게임을 하거나 유튜브를 보는데도 교사가 이를 제재하지 않고 방치하여 면학 분위기를 흐리고 있습니다,수업/학습 문제,보통,교무부
가정가정 실습 수업에서 조별로 재료비를 각자 갹출하게 하여 학생들 간에 미묘한 빈부격차 감정과 소외감을 유발하는 불공정한 운영 방식에 대해 시정을 요구합니다,수업/학습 문제,보통,교무부
지필고사 난이도 조절 실패로 평균 점수가 터무니없이 낮게 나와 학생들이 단체로 학업 포기 심리를 겪고 있으며 교사는 이에 대한 격려 없이 소통 부족으로 일관합니다,수업/학습 문제,보통,교무부
원격 수업 녹화본의 화질과 음질이 너무 불량하여 지직거리는 소리 때문에 아이가 두통과 집중력 저하를 호소하며 온라인 강의 시스템 개선을 간곡히 원하고 있습니다,수업/학습 문제,보통,교무부
"말하기 수행평가 시 전교생이 보는 앞에서 발표를 시켜 내성적인 아이들이 극심한 걱정과 불안, 무대 공포증으로 눈물을 흘리는 등 정서적 학대 환경이 조성되고 있습니다",수업/학습 문제,보통,교무부
학습 플래너 검사를 의무화하면서 양식에 맞춰 완벽하게 쓰지 않으면 교실에서 공개적으로 꾸중을 들어 아이가 과제 부담 이상의 강박증과 스트레스를 겪고 있습니다,수업/학습 문제,보통,교무부
수업 시간에 배운 내용보다 훨씬 심화된 수준의 문제가 학원 교재 스타일로 지필고사에 출제되어 사교육을 조장하고 공교육에 대한 불신과 실망을 키우고 있습니다,수업/학습 문제,보통,교무부
체육 수업 시 부상 학생에 대한 배려 없이 획일적인 기준의 셔틀런(오래달리기) 평가를 강행하여 아이가 숨이 막히는 공포와 정서적 충격을 받고 귀가했습니다,수업/학습 문제,보통,교무부
실험 보고서 작성법에 대한 사전 가이드라인 안내 부족 상태에서 무조건 대학교 레포트 수준의 결과물을 요구하니 아이가 가슴이 답답하고 학습 의욕 저하를 느낍니다,수업/학습 문제,보통,교무부
수업 중 모르는 부분을 교무실로 찾아가 질문했으나 귀찮다는 듯 인강이나 학원 가서 물어보라는 식의 무책임한 응대 태도를 보여 아이가 학교 시스템에 큰 실망을 했습니다,수업/학습 문제,보통,교무부
선택과목 인원 제한 때문에 자신이 원하는 진로 과목을 수강하지 못하고 강제로 다른 과목에 배정되어 진학 포트폴리오에 큰 차질이 생겨 아이가 우울해하고 있습니다,수업/학습 문제,보통,교무부
담임교사가 특정 부유층 자녀나 학부모회 임원의 아이에게만 친근하게 대하고 평범한 학생들은 무관심으로 일관하는 차별 대우 태도 때문에 교실 내 위화감이 조성됩니다,교사 태도/행동,보통,교무부
학생들이 잘못을 했을 때 원인 파악을 하지 않고 무조건 전체 학생에게 연대책임을 물어 교실 바닥에 엎드려차려를 시키는 등 구시대의 고압적인 훈육 방식에 화가 납니다,교사 태도/행동,보통,교무부
조례 시간마다 교사가 자신의 개인적인 감정을 다스리지 못하고 학생들에게 신경질을 내거나 짜증 섞인 응대 태도를 보여 아침부터 아이들이 눈치를 보며 가슴 두근거려 합니다,교사 태도/행동,보통,교무부
"질문을 하러 간 학생에게 ""이런 것도 모르냐""며 다른 동료 교사들이 보는 앞에서 핀잔을 주어 아이에게 심각한 정서적 학대와 수치심을 안겨준 교사의 태도에 실망했습니다",교사 태도/행동,보통,교무부
수업 시간에 휴대폰만 보거나 사적인 통화를 하느라 아이들의 학습 지도를 방임하는 교사의 성의 없는 태도가 수개월째 지속되어 교육 환경이 무너지고 있습니다,교사 태도/행동,보통,교무부
학부모 상담 시 대화에 집중하지 않고 시계를 자주 보거나 건성으로 대답하는 등 소통 부족과 무례한 응대 태도로 일관하여 방문 후 극심한 모욕감과 스트레스를 받았습니다,교사 태도/행동,보통,교무부
"학생들의 외모나 복장에 대해 비하하는 발언을 농담조로 던져 사춘기 아이들에게 정서적 트라우마와 걱정, 불안을 심어주는 교사의 언행은 인권침해이므로 즉각 시정되어야 합니다",교사 태도/행동,보통,교무부
"성적이 낮은 학생들을 향해 ""너희들은 공부 안 하면 나중에 후회한다""는 식의 무시하는 발언을 상습적으로 하여 학생들의 학업 의욕 저하와 반발심을 유발하고 있습니다",교사 태도/행동,보통,교무부
조별 과제 결과물이 마음에 들지 않는다는 이유로 학생들 앞에서 과제물을 집어던지며 고함을 지른 교사의 폭력적인 행동에 아이가 큰 정신적 충격과 정서적 학대를 받았습니다,교사 태도/행동,높음,교무부
학생들의 개별적인 소질이나 노력은 무시한 채 오직 내신 등수로만 인간의 가치를 평가하는 담임교사의 차가운 응대 태도에 아이가 학교생활에 깊은 염증을 느끼고 있습니다,교사 태도/행동,보통,교무부
교무실에 서류를 제출하러 간 학생을 몇 십 분 동안 본척만척 세워두며 권위주의적인 태도로 일관하는 교사들의 행동에 아이가 방치되었다고 느끼는 고통을 겪었습니다,교사 태도/행동,보통,교무부
종례를 일관성 없이 매번 늦게 끝내어 학원 버스를 놓치게 만들거나 교통 불편을 유발하면서도 미안하다는 기색 하나 없이 당당한 교사의 이기적인 태도가 원망스럽습니다,교사 태도/행동,보통,교무부
"교실 내에서 학생들 간의 미묘한 따돌림 정황이 보여 상담을 요청했으나 ""아이들끼리 흔히 있는 일""이라며 안일하게 치부하고 방임하는 담임교사의 대처에 매우 실망했습니다",교사 태도/행동,높음,교무부
학생들이 공손하게 인사를 해도 쳐다보지도 않고 무시하며 지나가는 교사들의 고압적인 태도 속에서 아이들이 무엇을 보고 배울지 교육적 회의감이 가득 차오릅니다,교사 태도/행동,보통,교무부
체육 수업 중 동작이 느리거나 몸치인 학생을 향해 전교생이 듣는 앞에서 공개적으로 면박을 주어 아이가 체육 시간 자체를 무서워하고 등교 거부감까지 느끼게 만들었습니다,교사 태도/행동,보통,교무부
학급 행사를 기획할 때 학생들의 의견을 수렴하는 절차 없이 교사 독단적으로 결정을 내리고 강제 참여를 요구하는 소통 부족 행태에 학부모 입장에서 납득하기 어렵습니다,교사 태도/행동,보통,교무부
"수행평가 채점 오류를 정중하게 지적하러 간 학생에게 화를 내며 ""내 권위에 도전하냐""는 식으로 고압적인 응대 태도를 보여 아이가 억울함에 밤새 눈물을 흘렸습니다",교사 태도/행동,보통,교무부
교사가 특정 종교관이나 개인적인 신념을 수업 시간마다 반복적으로 설파하며 학생들에게 동조를 강요하는 정신적 학대 환경에 대해 강력한 주의 조치를 요구합니다,교사 태도/행동,보통,교무부
학생들의 사생활이 담긴 일기장이나 플래너 내용을 동의 없이 다른 학생들 앞에서 소리 내어 읽어 심각한 인권침해와 수치심을 안겨준 교사의 경솔한 행동에 화가 납니다,교사 태도/행동,보통,교무부
부장 교사라는 직위를 이용해 평교사나 학생들에게 고압적인 명령조로 지시를 내리고 군대식 분위기를 조성하는 낡은 태도가 학교의 발전을 가로막고 있습니다,교사 태도/행동,보통,교무부
학부모가 학사 일정에 대해 문의 메일을 보냈으나 수주일째 읽지 않고 답장도 없는 등 소통 부족과 무책임함의 극치를 보여주어 학교 시스템에 큰 실망을 했습니다,교사 태도/행동,보통,교무부
교실 청소 상태가 마음에 들지 않는다며 먼지가 가득한 바닥에 학생들을 다시 앉히고 훈계를 늘어놓는 교사의 비위생적이고 가학적인 태도에 가슴이 답답합니다,교사 태도/행동,보통,교무부
"시험 출제 경향에 대해 질문하는 학생에게 ""학원 가서 배워라""며 공교육의 책무를 저버리는 발언을 당당하게 하는 교사의 무책임한 태도에 분노가 치밀어 오릅니다",교사 태도/행동,보통,교무부
교사가 수업 분위기가 흐려졌다는 이유로 중간에 책을 덮고 교실을 나가버려 남은 시간 동안 학생들이 방치되고 수업 진도 문제를 겪게 만드는 무책임한 응대 태도입니다,교사 태도/행동,보통,교무부
